Column 0,Mes,Subagencia,SKU,Hectolitros,Hectolitros Standard Deviation
567973,4/3/18 0:00,10116,197,10.69397474,19.2437489
567974,4/3/18 0:00,10194,197,16.4916938,27.47563988
567975,4/3/18 0:00,10257,197,0.515168903,1.444727113
567976,4/3/18 0:00,10118,197,31.16106946,27.89588454
567977,4/3/18 0:00,10119,197,31.16106946,27.89588454
567978,4/3/18 0:00,10122,197,21.17362461,28.29780272
567979,4/3/18 0:00,10129,198,0.543784939,5.783356225
567980,4/3/18 0:00,10133,198,8.091092703,41.70525299
567981,4/3/18 0:00,10003,198,0.332684805,1.51177652
567982,4/3/18 0:00,10237,198,0.165562765,0.606140284
567983,4/3/18 0:00,10100,198,1.309169171,6.711863727
567984,4/3/18 0:00,10105,198,1.309169171,6.711863727
567985,4/3/18 0:00,10118,198,0.543784939,5.783356225
567986,4/3/18 0:00,10119,198,0.543784939,5.783356225
567987,4/3/18 0:00,10146,199,19.61382221,52.45895809
567988,4/3/18 0:00,10129,199,0.54371042,5.783362885
567989,4/3/18 0:00,10234,199,0.101915196,0.474191813
567990,4/3/18 0:00,10235,199,0.272854973,2.007546534
567991,4/3/18 0:00,10116,199,0.872176064,6.391870255
567992,4/3/18 0:00,10234,200,13.07885037,58.43092349
567993,4/3/18 0:00,10146,201,145.7986995,355.0075131
567994,4/3/18 0:00,10206,201,17.30517984,57.8819117
567995,4/3/18 0:00,10207,201,15.89631377,58.05519705
567996,4/3/18 0:00,10156,201,132.5932652,359.1524586
567997,4/3/18 0:00,10209,201,23.62118628,57.06865019
567998,4/3/18 0:00,10211,201,13.25024749,58.16279944
567999,4/3/18 0:00,10212,201,15.84731062,57.73047123
568000,4/3/18 0:00,10158,201,267.5082087,332.8747367
568001,4/3/18 0:00,10214,201,101.4172135,48.38424258
568002,4/3/18 0:00,10215,201,31.25172898,56.66820094
568003,4/3/18 0:00,10216,201,24.02664021,57.19324853
568004,4/3/18 0:00,10217,201,18.73037527,57.85114621
568005,4/3/18 0:00,10218,201,19.64412369,57.6673006
568006,4/3/18 0:00,10129,201,2025.589568,1000.178375
568007,4/3/18 0:00,10130,201,1577.656535,814.7026119
568008,4/3/18 0:00,10131,201,1520.728547,797.775028
568009,4/3/18 0:00,10159,201,230.5901592,337.9565158
568010,4/3/18 0:00,10133,201,371.0255072,677.2188321
568011,4/3/18 0:00,10134,201,357.1856749,459.2706582
568012,4/3/18 0:00,10135,201,413.5289864,449.2347754
568013,4/3/18 0:00,10136,201,186.6569661,345.6267272
568014,4/3/18 0:00,10161,201,564.6366989,294.1899641
568015,4/3/18 0:00,10141,201,191.9502172,344.444965
568016,4/3/18 0:00,10169,201,251.8475663,342.5906696
568017,4/3/18 0:00,10229,201,65.25954181,54.69670664
568018,4/3/18 0:00,10231,201,37.77331964,55.74254869
568019,4/3/18 0:00,10259,201,46.22564497,13.60558728
568020,4/3/18 0:00,10176,201,104.8490695,360.5573129
568021,4/3/18 0:00,10006,201,128.6777854,39.88925655
568022,4/3/18 0:00,10007,201,36.65805967,12.53309219
568023,4/3/18 0:00,10008,201,32.12274632,11.36127937
568024,4/3/18 0:00,10009,201,12.79607242,10.49698222
568025,4/3/18 0:00,10010,201,26.01948501,10.7543043
568026,4/3/18 0:00,10011,201,261.2738448,77.86463371
568027,4/3/18 0:00,10012,201,73.72732145,19.67878304
568028,4/3/18 0:00,10240,201,23.36262208,56.65291232
568029,4/3/18 0:00,10026,201,6.456527911,6.545946612
568030,4/3/18 0:00,10027,201,3.361209883,3.637603866
568031,4/3/18 0:00,10241,201,15.76331594,57.76405185
568032,4/3/18 0:00,10031,201,9.733634009,3.999592253
568033,4/3/18 0:00,10037,201,0,0.000200906
568034,4/3/18 0:00,10038,201,0.000570997,0.010511819
568035,4/3/18 0:00,10039,201,0.000570997,0.010511688
568036,4/3/18 0:00,10040,201,0.000570997,0.010511424
568037,4/3/18 0:00,10041,201,0.000570997,0.010511578
568038,4/3/18 0:00,10048,201,2369.753711,1204.063868
568039,4/3/18 0:00,10050,201,452.9194146,402.5787515
568040,4/3/18 0:00,10183,201,103.2798555,360.921256
568041,4/3/18 0:00,10245,201,16.30418565,57.63516749
568042,4/3/18 0:00,10246,201,12.62036267,58.3493163
568043,4/3/18 0:00,10186,201,103.2438826,360.9344874
568044,4/3/18 0:00,10188,201,105.9137789,360.4484123
568045,4/3/18 0:00,10189,201,229.7682714,383.4281131
568046,4/3/18 0:00,10058,201,89.06435042,269.5855949
568047,4/3/18 0:00,10059,201,88.33395406,269.8084837
568048,4/3/18 0:00,10249,201,11.61613549,58.37399047
568049,4/3/18 0:00,10060,201,1423.412684,683.6869161
568050,4/3/18 0:00,10063,201,116.524322,66.83319432
568051,4/3/18 0:00,10073,201,212.3309827,69.52421045
568052,4/3/18 0:00,10077,201,204.8819541,69.79183941
568053,4/3/18 0:00,10080,201,17.45423888,33.46984182
568054,4/3/18 0:00,10081,201,24.37141849,32.96262083
568055,4/3/18 0:00,10082,201,11.43285188,33.63808769
568056,4/3/18 0:00,10083,201,1866.925182,681.0494963
568057,4/3/18 0:00,10087,201,1132.282049,774.4169977
568058,4/3/18 0:00,10091,201,4393.493475,1319.708817
568059,4/3/18 0:00,10092,201,2266.161368,1347.217677
568060,4/3/18 0:00,10093,201,2456.304056,1384.862074
568061,4/3/18 0:00,10096,201,1058.3816,1312.223914
568062,4/3/18 0:00,10100,201,3045.851613,1473.725316
568063,4/3/18 0:00,10102,201,335.4563173,290.0577438
568064,4/3/18 0:00,10254,201,376.6040105,209.9255092
568065,4/3/18 0:00,10105,201,558.1542027,341.8938632
568066,4/3/18 0:00,10106,201,426.63413,291.1884294
568067,4/3/18 0:00,10110,201,426.63413,291.1884294
568068,4/3/18 0:00,10114,201,167.6331336,292.313701
568069,4/3/18 0:00,10116,201,1590.992058,981.9791256
568070,4/3/18 0:00,10194,201,1219.612867,384.0372226
568071,4/3/18 0:00,10257,201,3.776037016,1.51730265
568072,4/3/18 0:00,10258,201,0.769366042,0.983790353
568073,4/3/18 0:00,10118,201,3825.512332,1252.300741
568074,4/3/18 0:00,10119,201,2820.281338,976.2082135
568075,4/3/18 0:00,10122,201,918.0091214,815.287902
568076,4/3/18 0:00,10129,202,0.095103152,0.245037646
568077,4/3/18 0:00,10130,202,0.022782788,0.108361668
568078,4/3/18 0:00,10118,202,11.8862656,71.17148202
568079,4/3/18 0:00,10119,202,11.88795182,71.17120206
568080,4/3/18 0:00,10197,203,5.742641315,22.51040811
568081,4/3/18 0:00,10199,203,1.990519588,4.787864601
568082,4/3/18 0:00,10146,203,19.24953169,15.85542757
568083,4/3/18 0:00,10206,203,2.678695326,5.070063383
568084,4/3/18 0:00,10207,203,2.517705099,4.941602735
568085,4/3/18 0:00,10156,203,9.007256076,16.79965959
568086,4/3/18 0:00,10209,203,4.073414744,4.917505965
568087,4/3/18 0:00,10211,203,3.161878297,4.907409053
568088,4/3/18 0:00,10212,203,5.627390128,6.516593531
568089,4/3/18 0:00,10158,203,61.27512438,27.78365986
568090,4/3/18 0:00,10214,203,8.990361924,6.773355171
568091,4/3/18 0:00,10215,203,8.278821389,7.453385874
568092,4/3/18 0:00,10216,203,6.20639426,5.825636664
568093,4/3/18 0:00,10217,203,5.965451286,5.867037596
568094,4/3/18 0:00,10218,203,5.772268633,5.279860554
568095,4/3/18 0:00,10129,203,2812.352801,895.8164918
568096,4/3/18 0:00,10130,203,1598.468884,488.6059528
568097,4/3/18 0:00,10131,203,1624.579075,468.4335714
568098,4/3/18 0:00,10159,203,69.16990667,27.51509175
568099,4/3/18 0:00,10133,203,27.51449322,14.65744049
568100,4/3/18 0:00,10134,203,49.53650354,24.52392421
568101,4/3/18 0:00,10135,203,45.40476246,22.15440607
568102,4/3/18 0:00,10136,203,47.46077504,20.8683336
568103,4/3/18 0:00,10161,203,255.9170021,107.007756
568104,4/3/18 0:00,10141,203,45.39915623,20.33590008
568105,4/3/18 0:00,10169,203,21.96217802,14.57090814
568106,4/3/18 0:00,10229,203,13.93549281,10.23109627
568107,4/3/18 0:00,10231,203,2.840443982,4.411998094
568108,4/3/18 0:00,10259,203,21.34379045,9.442099456
568109,4/3/18 0:00,10176,203,5.96107222,6.637011586
568110,4/3/18 0:00,10006,203,110.0105937,29.80157409
568111,4/3/18 0:00,10007,203,21.27481498,15.20710227
568112,4/3/18 0:00,10008,203,22.91169218,15.36584398
568113,4/3/18 0:00,10009,203,19.53889959,15.38194653
568114,4/3/18 0:00,10010,203,21.30827715,16.0520715
568115,4/3/18 0:00,10011,203,56.19421481,38.97632984
568116,4/3/18 0:00,10012,203,3.753796936,6.503622801
568117,4/3/18 0:00,10240,203,5.64660931,4.696791376
568118,4/3/18 0:00,10026,203,7.468104875,7.142414741
568119,4/3/18 0:00,10027,203,6.05226877,6.781899146
568120,4/3/18 0:00,10241,203,6.336149233,4.921800407
568121,4/3/18 0:00,10031,203,6.33660908,6.881419906
568122,4/3/18 0:00,10037,203,5.206182939,6.879513863
568123,4/3/18 0:00,10040,203,5.411699076,7.332950491
568124,4/3/18 0:00,10041,203,8.734580365,9.771231136
568125,4/3/18 0:00,10042,203,0.949199795,3.92807452
568126,4/3/18 0:00,10043,203,0.949199795,3.92807452
568127,4/3/18 0:00,10243,203,1.804714039,4.378615077
568128,4/3/18 0:00,10044,203,54.57294714,150.960333
568129,4/3/18 0:00,10048,203,338.8327791,183.3208947
568130,4/3/18 0:00,10050,203,431.5462253,246.590147
568131,4/3/18 0:00,10183,203,13.24662005,10.68467019
568132,4/3/18 0:00,10245,203,6.246090693,4.794023439
568133,4/3/18 0:00,10246,203,3.448319971,4.429361332
568134,4/3/18 0:00,10186,203,6.338032658,7.795178338
568135,4/3/18 0:00,10188,203,5.456752012,7.625183661
568136,4/3/18 0:00,10189,203,4.029678995,5.211652535
568137,4/3/18 0:00,10058,203,47.65403344,136.6276868
568138,4/3/18 0:00,10059,203,47.35974001,136.7076096
568139,4/3/18 0:00,10249,203,1.85659304,4.290252953
568140,4/3/18 0:00,10060,203,298.6573365,187.8426312
568141,4/3/18 0:00,10063,203,22.26224664,13.0815399
568142,4/3/18 0:00,10073,203,21.04591554,13.15300157
568143,4/3/18 0:00,10077,203,11.50728689,11.36025013
568144,4/3/18 0:00,10080,203,9.279220132,10.14036414
568145,4/3/18 0:00,10081,203,9.217391841,9.848247697
568146,4/3/18 0:00,10082,203,6.739394458,9.489863336
568147,4/3/18 0:00,10083,203,896.7882692,262.6442353
568148,4/3/18 0:00,10087,203,236.306826,191.0470708
568149,4/3/18 0:00,10091,203,413.5618053,264.9824549
568150,4/3/18 0:00,10092,203,276.2997041,240.6813245
568151,4/3/18 0:00,10093,203,1122.64542,449.1261743
568152,4/3/18 0:00,10096,203,81.02339312,204.9534818
568153,4/3/18 0:00,10100,203,297.9984943,248.2683225
568154,4/3/18 0:00,10102,203,55.18874559,94.36764216
568155,4/3/18 0:00,10254,203,34.27218337,72.07107509
568156,4/3/18 0:00,10105,203,65.59054364,93.33054582
568157,4/3/18 0:00,10106,203,57.96782869,76.14247625
568158,4/3/18 0:00,10110,203,50.38599857,76.32693706
568159,4/3/18 0:00,10114,203,37.0087958,78.43168746
568160,4/3/18 0:00,10116,203,59.42384825,96.43172136
568161,4/3/18 0:00,10194,203,29.83436328,14.19150445
568162,4/3/18 0:00,10257,203,0.001969789,0.034642153
568163,4/3/18 0:00,10258,203,0.001969789,0.034642152
568164,4/3/18 0:00,10118,203,373.4093476,208.4070501
568165,4/3/18 0:00,10119,203,310.8266554,210.8399659
568166,4/3/18 0:00,10122,203,150.5554335,158.1125513
568167,4/3/18 0:00,10007,204,0.00432604,0.162909617
568168,4/3/18 0:00,10197,205,0.043296439,0.685960594
568169,4/3/18 0:00,10203,205,0.000716073,0.014675308
568170,4/3/18 0:00,10198,205,0.000716073,0.014675289
568171,4/3/18 0:00,10204,205,0.000716073,0.014675307
568172,4/3/18 0:00,10199,205,0.000716073,0.014675278
568173,4/3/18 0:00,10146,205,0.058417782,0.39026846
568174,4/3/18 0:00,10206,205,0.000716073,0.014675408
568175,4/3/18 0:00,10207,205,0.000716073,0.014675428
568176,4/3/18 0:00,10156,205,0.058417782,0.390268461
568177,4/3/18 0:00,10209,205,0.000257526,0.008226641
568178,4/3/18 0:00,10211,205,0.000257526,0.008226641
568179,4/3/18 0:00,10212,205,0.000257526,0.008226641
568180,4/3/18 0:00,10158,205,0.058417782,0.390268461
568181,4/3/18 0:00,10214,205,0.000257526,0.008226647
568182,4/3/18 0:00,10215,205,0.000257526,0.008226641
568183,4/3/18 0:00,10216,205,0.000257526,0.008226641
568184,4/3/18 0:00,10217,205,0.000257526,0.008226658
568185,4/3/18 0:00,10218,205,0.000257526,0.008226688
568186,4/3/18 0:00,10129,205,0.255273956,0.840859335
568187,4/3/18 0:00,10130,205,0.063224635,0.396305947
568188,4/3/18 0:00,10131,205,0.063224635,0.396305954
568189,4/3/18 0:00,10159,205,0.058417782,0.390268461
568190,4/3/18 0:00,10133,205,0.062974604,0.396324922
568191,4/3/18 0:00,10134,205,0.062974604,0.396324922
568192,4/3/18 0:00,10135,205,0.058417782,0.390268472
568193,4/3/18 0:00,10136,205,0.059283275,0.390200924
568194,4/3/18 0:00,10161,205,0.058417782,0.390268461
568195,4/3/18 0:00,10141,205,0.058417782,0.390268466
568196,4/3/18 0:00,10169,205,0.051394173,0.371498684
568197,4/3/18 0:00,10229,205,0.000257526,0.008226928
568198,4/3/18 0:00,10231,205,0.003472077,0.026914907
568199,4/3/18 0:00,10259,205,0.004630834,0.047967419
568200,4/3/18 0:00,10176,205,0.022439289,0.232468573
568201,4/3/18 0:00,10003,205,0.003847257,0.162542395
568202,4/3/18 0:00,10233,205,0.003199136,0.050579125
568203,4/3/18 0:00,10234,205,0.000257526,0.008226683
568204,4/3/18 0:00,10235,205,0.026283001,0.345027093
568205,4/3/18 0:00,10005,205,0.003847257,0.162542395
568206,4/3/18 0:00,10236,205,0.065186489,0.479672685
568207,4/3/18 0:00,10237,205,0.033373691,0.248814269
568208,4/3/18 0:00,10006,205,0.003847257,0.162542395
568209,4/3/18 0:00,10007,205,0.00432604,0.162909617
568210,4/3/18 0:00,10008,205,0.007752607,0.166639604
568211,4/3/18 0:00,10009,205,0.007752607,0.166639604
568212,4/3/18 0:00,10010,205,0.004444476,0.162937119
568213,4/3/18 0:00,10011,205,0.003965693,0.162570306
568214,4/3/18 0:00,10012,205,0.003965693,0.162570306
568215,4/3/18 0:00,10240,205,0.513285529,2.417595253
568216,4/3/18 0:00,10026,205,0.003965693,0.162570306
568217,4/3/18 0:00,10027,205,0.003965693,0.162570306
568218,4/3/18 0:00,10241,205,0.000257526,0.008227126
568219,4/3/18 0:00,10031,205,0.003965693,0.162570297
568220,4/3/18 0:00,10037,205,0.003965693,0.162570319
568221,4/3/18 0:00,10038,205,0.003965693,0.1625703
568222,4/3/18 0:00,10039,205,0.003965693,0.1625703
568223,4/3/18 0:00,10040,205,0.003965693,0.162570296
568224,4/3/18 0:00,10041,205,0.003965693,0.162570296
568225,4/3/18 0:00,10042,205,0.003965693,0.162570296
568226,4/3/18 0:00,10043,205,0.003965693,0.162570296
568227,4/3/18 0:00,10243,205,0.000257526,0.008226956
568228,4/3/18 0:00,10044,205,0.003965693,0.162570296
568229,4/3/18 0:00,10046,205,0.003965693,0.162570296
568230,4/3/18 0:00,10048,205,0.005779852,0.16342149
568231,4/3/18 0:00,10050,205,0.026257422,0.267725485
568232,4/3/18 0:00,10183,205,0.015433708,0.189729919
568233,4/3/18 0:00,10245,205,0.000257526,0.008226626
568234,4/3/18 0:00,10246,205,0.081198601,0.64919377
568235,4/3/18 0:00,10186,205,0.015433708,0.189729919
568236,4/3/18 0:00,10188,205,0.015433708,0.189729919
568237,4/3/18 0:00,10189,205,0.015433708,0.189729919
568238,4/3/18 0:00,10058,205,0.003979626,0.162555231
568239,4/3/18 0:00,10059,205,0.005479815,0.163531021
568240,4/3/18 0:00,10249,205,0.081431389,0.64917169
568241,4/3/18 0:00,10060,205,0.044410093,0.415759498
568242,4/3/18 0:00,10063,205,0.081555749,0.561690749
568243,4/3/18 0:00,10073,205,0.359414477,1.467263468
568244,4/3/18 0:00,10077,205,0.247836965,0.815631163
568245,4/3/18 0:00,10080,205,0.247836965,0.815631163
568246,4/3/18 0:00,10081,205,0.309685634,0.90113707
568247,4/3/18 0:00,10082,205,0.326241283,0.899616102
568248,4/3/18 0:00,10083,205,0.348759843,0.906501178
568249,4/3/18 0:00,10087,205,0.383764235,0.925937512
568250,4/3/18 0:00,10091,205,0.378138529,0.927379338
568251,4/3/18 0:00,10092,205,0.381335554,0.928813781
568252,4/3/18 0:00,10093,205,0.796577462,1.160203842
568253,4/3/18 0:00,10096,205,0.165108066,0.691911631
568254,4/3/18 0:00,10100,205,0.130272014,0.638405901
568255,4/3/18 0:00,10102,205,0.13042901,0.638388285
568256,4/3/18 0:00,10254,205,10.63399837,73.96623993
568257,4/3/18 0:00,10105,205,0.13042901,0.638388285
568258,4/3/18 0:00,10106,205,0.13042901,0.638388285
568259,4/3/18 0:00,10110,205,0.131223228,0.638300844
568260,4/3/18 0:00,10114,205,0.151012993,0.682183795
568261,4/3/18 0:00,10116,205,0.31009378,1.014307654
568262,4/3/18 0:00,10194,205,0.015433708,0.189729934
568263,4/3/18 0:00,10257,205,0.000257526,0.008226906
568264,4/3/18 0:00,10258,205,0.000257526,0.008226898
568265,4/3/18 0:00,10118,205,1.190619177,1.683156602
568266,4/3/18 0:00,10119,205,0.867703659,1.456865637
568267,4/3/18 0:00,10122,205,0.691638337,1.287425975
568268,4/3/18 0:00,10197,206,0.001401454,0.025782578
568269,4/3/18 0:00,10203,206,0.001107996,0.025915091
568270,4/3/18 0:00,10198,206,0.00152823,0.027543371
568271,4/3/18 0:00,10204,206,0.001107996,0.02591508
568272,4/3/18 0:00,10199,206,0.00152823,0.027543347
568273,4/3/18 0:00,10146,206,0.003439496,0.032509474
568274,4/3/18 0:00,10206,206,0.001107996,0.025915165
568275,4/3/18 0:00,10207,206,0.001107996,0.025915168
568276,4/3/18 0:00,10156,206,0.003439496,0.032509488
568277,4/3/18 0:00,10209,206,0.000649449,0.022896829
568278,4/3/18 0:00,10211,206,0.000649449,0.022896829
568279,4/3/18 0:00,10212,206,0.000649449,0.022896829
568280,4/3/18 0:00,10158,206,0.003439496,0.032509488
568281,4/3/18 0:00,10214,206,0.000649449,0.022896832
568282,4/3/18 0:00,10215,206,0.000649449,0.022896822
568283,4/3/18 0:00,10216,206,0.000649449,0.022896822
568284,4/3/18 0:00,10217,206,0.000649449,0.022896828
568285,4/3/18 0:00,10218,206,0.000649449,0.022896839
568286,4/3/18 0:00,10129,206,0.067456161,0.132603263
568287,4/3/18 0:00,10130,206,0.013830682,0.061667861
568288,4/3/18 0:00,10131,206,0.006258776,0.038100519
568289,4/3/18 0:00,10159,206,0.002939433,0.032249822
568290,4/3/18 0:00,10133,206,0.006258776,0.038100451
568291,4/3/18 0:00,10134,206,0.005189892,0.035545979
568292,4/3/18 0:00,10135,206,0.00449048,0.033629891
568293,4/3/18 0:00,10136,206,0.005355973,0.034228694
568294,4/3/18 0:00,10161,206,0.002939433,0.032249822
568295,4/3/18 0:00,10141,206,0.003899781,0.033180474
568296,4/3/18 0:00,10169,206,0.002939433,0.032249996
568297,4/3/18 0:00,10231,206,0.003864,0.034328923
568298,4/3/18 0:00,10259,206,0.06578038,0.247401522
568299,4/3/18 0:00,10176,206,0.002130949,0.028550722
568300,4/3/18 0:00,10003,206,0.010711896,0.163781267
568301,4/3/18 0:00,10233,206,0.003634334,0.054899028
568302,4/3/18 0:00,10234,206,0.000692723,0.022932381
568303,4/3/18 0:00,10235,206,0.026674924,0.34565862
568304,4/3/18 0:00,10005,206,0.010711896,0.16378125
568305,4/3/18 0:00,10236,206,0.065578412,0.480095383
568306,4/3/18 0:00,10237,206,0.033765614,0.249678132
568307,4/3/18 0:00,10006,206,0.010711896,0.163781264
568308,4/3/18 0:00,10007,206,0.002639425,0.032719096
568309,4/3/18 0:00,10008,206,0.006065991,0.048076122
568310,4/3/18 0:00,10009,206,0.006065991,0.048076108
568311,4/3/18 0:00,10010,206,0.00275786,0.032861823
568312,4/3/18 0:00,10011,206,0.002799532,0.032882985
568313,4/3/18 0:00,10012,206,0.002931902,0.032949807
568314,4/3/18 0:00,10240,206,0.513677452,2.417606514
568315,4/3/18 0:00,10026,206,0.002931902,0.032949807
568316,4/3/18 0:00,10027,206,0.002931902,0.032949807
568317,4/3/18 0:00,10241,206,0.000649449,0.022896942
568318,4/3/18 0:00,10031,206,0.002931902,0.032949807
568319,4/3/18 0:00,10037,206,0.002931902,0.032949807
568320,4/3/18 0:00,10038,206,0.002799532,0.032882969
568321,4/3/18 0:00,10039,206,0.00275786,0.032861794
568322,4/3/18 0:00,10040,206,0.00275786,0.032861792
568323,4/3/18 0:00,10041,206,0.00275786,0.03286179
568324,4/3/18 0:00,10042,206,0.00275786,0.03286179
568325,4/3/18 0:00,10043,206,0.00275786,0.03286179
568326,4/3/18 0:00,10243,206,0.000649449,0.022896878
568327,4/3/18 0:00,10044,206,0.00275786,0.03286179
568328,4/3/18 0:00,10046,206,0.00275786,0.03286179
568329,4/3/18 0:00,10048,206,0.005417041,0.041593852
568330,4/3/18 0:00,10050,206,0.028248313,0.220411658
568331,4/3/18 0:00,10183,206,0.002130949,0.028550714
568332,4/3/18 0:00,10246,206,0.000649449,0.022896806
568333,4/3/18 0:00,10186,206,0.002130949,0.028550706
568334,4/3/18 0:00,10188,206,0.002130949,0.028550706
568335,4/3/18 0:00,10189,206,0.002130949,0.028550706
568336,4/3/18 0:00,10058,206,0.008357037,0.062067785
568337,4/3/18 0:00,10059,206,0.008357037,0.062067785
568338,4/3/18 0:00,10249,206,0.000882236,0.023088917
568339,4/3/18 0:00,10060,206,0.008357037,0.062067785
568340,4/3/18 0:00,10063,206,0.008357037,0.062067785
568341,4/3/18 0:00,10073,206,0.00969195,0.064787418
568342,4/3/18 0:00,10077,206,0.00969195,0.064787418
568343,4/3/18 0:00,10080,206,0.00969195,0.064787418
568344,4/3/18 0:00,10081,206,0.00969195,0.064787418
568345,4/3/18 0:00,10082,206,0.010076746,0.065395635
568346,4/3/18 0:00,10083,206,0.010076746,0.065395635
568347,4/3/18 0:00,10087,206,0.023514147,0.084546635
568348,4/3/18 0:00,10091,206,0.018527521,0.082499899
568349,4/3/18 0:00,10092,206,0.011344354,0.066336336
568350,4/3/18 0:00,10093,206,0.011344354,0.066336336
568351,4/3/18 0:00,10096,206,0.011344354,0.066336336
568352,4/3/18 0:00,10100,206,0.01283359,0.06788461
568353,4/3/18 0:00,10102,206,0.012120677,0.067673501
568354,4/3/18 0:00,10254,206,0.000649449,0.022896879
568355,4/3/18 0:00,10105,206,0.012120677,0.067673501
568356,4/3/18 0:00,10106,206,0.012120677,0.067673501
568357,4/3/18 0:00,10110,206,0.012120677,0.067673501
568358,4/3/18 0:00,10114,206,0.012120677,0.067673501
568359,4/3/18 0:00,10116,206,0.012120677,0.067673501
568360,4/3/18 0:00,10194,206,0.002130949,0.028550813
568361,4/3/18 0:00,10257,206,0.000649449,0.022896882
568362,4/3/18 0:00,10258,206,0.000649449,0.022896881
568363,4/3/18 0:00,10118,206,0.012120677,0.067673501
568364,4/3/18 0:00,10119,206,0.012120677,0.067673501
568365,4/3/18 0:00,10197,207,0.000770062,0.023553717
568366,4/3/18 0:00,10203,207,0.002285771,0.02783368
568367,4/3/18 0:00,10198,207,0.00116063,0.025952168
568368,4/3/18 0:00,10204,207,0.006411289,0.031725504
568369,4/3/18 0:00,10199,207,0.00116063,0.025952143
568370,4/3/18 0:00,10146,207,0.004234597,0.026055669
568371,4/3/18 0:00,10206,207,0.002446506,0.028419507
568372,4/3/18 0:00,10207,207,0.00116063,0.025952162
568373,4/3/18 0:00,10156,207,0.004234597,0.026055686
568374,4/3/18 0:00,10209,207,0.000702082,0.022939759
568375,4/3/18 0:00,10211,207,0.000702082,0.022939757
568376,4/3/18 0:00,10212,207,0.000702082,0.022939757
568377,4/3/18 0:00,10158,207,0.004234597,0.026055686
568378,4/3/18 0:00,10214,207,0.000702082,0.02293976
568379,4/3/18 0:00,10215,207,0.000702082,0.02293975
568380,4/3/18 0:00,10216,207,0.000702082,0.022939779
568381,4/3/18 0:00,10217,207,0.000702082,0.02293978
568382,4/3/18 0:00,10218,207,0.000702082,0.022939792
568383,4/3/18 0:00,10129,207,0.014704136,0.065087981
568384,4/3/18 0:00,10130,207,0.006640624,0.027291375
568385,4/3/18 0:00,10131,207,0.004390342,0.026144939
568386,4/3/18 0:00,10159,207,0.004234597,0.026055674
568387,4/3/18 0:00,10133,207,0.004390342,0.026144839
568388,4/3/18 0:00,10134,207,0.004375239,0.026136246
568389,4/3/18 0:00,10135,207,0.004375239,0.026136243
568390,4/3/18 0:00,10136,207,0.004375239,0.026136279
568391,4/3/18 0:00,10161,207,0.004234597,0.026055674
568392,4/3/18 0:00,10141,207,0.004234597,0.026055721
568393,4/3/18 0:00,10169,207,0.004214683,0.02604437
568394,4/3/18 0:00,10229,207,0.000702082,0.022939856
568395,4/3/18 0:00,10231,207,0.004434199,0.034598236
568396,4/3/18 0:00,10259,207,0.065788008,0.247400098
568397,4/3/18 0:00,10176,207,0.00334919,0.025495867
568398,4/3/18 0:00,10003,207,0.010491389,0.163044138
568399,4/3/18 0:00,10233,207,0.003641962,0.054901263
568400,4/3/18 0:00,10234,207,0.000700351,0.022938709
568401,4/3/18 0:00,10235,207,0.000657077,0.022903306
568402,4/3/18 0:00,10005,207,0.010491389,0.163044122
568403,4/3/18 0:00,10236,207,0.017543799,0.193038304
568404,4/3/18 0:00,10237,207,0.123532097,1.080800806
568405,4/3/18 0:00,10006,207,0.010491389,0.163044117
568406,4/3/18 0:00,10007,207,0.001599641,0.0236872
568407,4/3/18 0:00,10008,207,0.001599641,0.023687206
568408,4/3/18 0:00,10009,207,0.001599641,0.023687206
568409,4/3/18 0:00,10010,207,0.001599641,0.023687208
568410,4/3/18 0:00,10011,207,0.001599641,0.023687127
568411,4/3/18 0:00,10012,207,0.001599641,0.023687123
568412,4/3/18 0:00,10240,207,0.218225865,1.616222738
568413,4/3/18 0:00,10026,207,0.001599641,0.023687123
568414,4/3/18 0:00,10241,207,0.000657077,0.022903185
568415,4/3/18 0:00,10031,207,0.001599641,0.023687123
568416,4/3/18 0:00,10037,207,0.001599641,0.023687123
568417,4/3/18 0:00,10038,207,0.001599641,0.023687123
568418,4/3/18 0:00,10039,207,0.001599641,0.023687123
568419,4/3/18 0:00,10040,207,0.001599641,0.023687123
568420,4/3/18 0:00,10041,207,0.001599641,0.023687121
568421,4/3/18 0:00,10042,207,0.001599641,0.023687121
568422,4/3/18 0:00,10043,207,0.001599641,0.023687121
568423,4/3/18 0:00,10243,207,0.000657077,0.022903122
568424,4/3/18 0:00,10044,207,0.001599641,0.02368712
568425,4/3/18 0:00,10046,207,0.001599641,0.023687117
568426,4/3/18 0:00,10048,207,0.001599641,0.023687117
568427,4/3/18 0:00,10050,207,0.001599641,0.023687117
568428,4/3/18 0:00,10183,207,1.26575759,5.048860609
568429,4/3/18 0:00,10245,207,0.000657077,0.02290313
568430,4/3/18 0:00,10246,207,0.000657077,0.022903254
568431,4/3/18 0:00,10186,207,1.26575759,5.048860609
568432,4/3/18 0:00,10188,207,1.26575759,5.048860609
568433,4/3/18 0:00,10189,207,1.26575759,5.048860609
568434,4/3/18 0:00,10058,207,0.001619555,0.023701973
568435,4/3/18 0:00,10059,207,0.001619555,0.023701973
568436,4/3/18 0:00,10249,207,0.000657077,0.022903232
568437,4/3/18 0:00,10060,207,0.001619555,0.023701973
